,Pole ID,Install Pole Date,Install Light Date and Time,Install Light Date,Street Light installed month,Street Light installed year,Street Light installed month and year,Head Style,Refractor,Light Type,Bracket Length,Pole Height,Pole Type,Number of Lights,Light Source,Wattage,Year 1 LE,Street Name,Neighbourhood
2460,11417336,,2017/07/06 00:00:00+00,7/6/2017,July,2017,,GCL160G, ,SL,2.4,9.8,ALUMINUM,1,LED,135,97,TERRY FOX DRIVE,Bells Corners East
2461,13174138,2009/11/01 00:00:00+00,2017/05/26 00:00:00+00,5/26/2017,May,2017,,A01, ,SL,1.8,9.1,HAMPTON,1,LED,64,57,NORTHGRAVES CRESCENT,Bells Corners East
2462,2053599,,2017/04/18 00:00:00+00,4/18/2017,April,2017,,GCL160G, ,SL,2.4,10.7,ALUMINUM,1,LED,135,85,EAGLESON ROAD,Old Barrhaven West
2463,2060521,,2017/04/18 00:00:00+00,4/18/2017,April,2017,,GCL160G, ,SL,2.4,10.7,ALUMINUM,1,LED,135,85,EAGLESON ROAD,Bells Corners East
2464,2053559,,2017/05/17 00:00:00+00,5/17/2017,May,2017,,GCM240H, ,SL,1.8,9.8,ALUMINUM,1,LED,138,124,MARCH ROAD,Bells Corners East
2465,2062780,,2017/05/18 00:00:00+00,5/18/2017,May,2017,,GCM240H, ,SL,1.8,9.8,ALUMINUM,1,LED,138,124,MARCH ROAD,Bells Corners East
2466,2067073,,2017/07/05 00:00:00+00,7/5/2017,July,2017,,LGCJ-2, ,SL,1.8,11.2,ALUMINUM,1,LED,68,73,TERRY FOX DRIVE,Bells Corners East
2467,2073385,,2017/08/25 00:00:00+00,8/25/2017,August,2017,,A02, ,SL,2.4,10.7,HAMPTON,1,LED,92,49,CASTLEFRANK ROAD,Bells Corners East
2468,2062345,,2017/08/29 00:00:00+00,8/29/2017,August,2017,,A01, ,SL,2.4,9.1,DAVIT-CONCRETE,1,LED,64,57,RICKEY PLACE,Bells Corners East
2469, ,2019/10/01 00:00:00+00,2019/10/01 00:00:00+00,10/1/2019,October,2019,,K601, ,SL,1.4,9.1,MADISON,1,LED,40,0,SQUASHBERRY LANE,Bells Corners East
2470,2073326,,2017/08/25 00:00:00+00,8/25/2017,August,2017,,A02, ,SL,2.4,10.7,HAMPTON,1,LED,92,49,CASTLEFRANK ROAD,Bells Corners East
2471, ,2019/10/01 00:00:00+00,2019/10/01 00:00:00+00,10/1/2019,October,2019,,K601, ,SL,1.4,9.1,MADISON,1,LED,40,0,ROUNDLEAF WAY,Bells Corners East
2472, ,2018/06/11 00:00:00+00,2018/06/11 00:00:00+00,6/11/2018,June,2018,,COACHSTYLE, ,SL,1.4,9.1,MADISON,1,HPS,70,0,OXER PLACE,Bells Corners East
2473, ,2018/06/11 00:00:00+00,2018/06/11 00:00:00+00,6/11/2018,June,2018,,COACHSTYLE, ,SL,1.4,9.1,MADISON,1,HPS,70,0,SCEPTRE WAY,Bells Corners East
2474,2063991,,2017/08/29 00:00:00+00,8/29/2017,August,2017,,A01, ,SL,2.4,9.1,HAMPTON,1,LED,64,34,MORTON DRIVE,Bells Corners East
2475, ,2018/06/11 00:00:00+00,2018/06/11 00:00:00+00,6/11/2018,June,2018,,COACHSTYLE, ,SL,1.4,9.1,MADISON,1,HPS,70,0,TAPADERO AVENUE,Bells Corners East
2476,2053545,,2017/05/17 00:00:00+00,5/17/2017,May,2017,,GCL180G, ,SL,2.4,9.8,ALUMINUM,1,LED,186,167,EAGLESON ROAD,Bells Corners East
2477, ,2018/06/11 00:00:00+00,2018/06/11 00:00:00+00,6/11/2018,June,2018,,COACHSTYLE, ,SL,1.4,9.1,MADISON,1,HPS,70,0,DRESSAGE AVENEUE,Bells Corners East
2478, ,2016/01/06 00:00:00+00,2016/01/06 00:00:00+00,1/6/2016,January,2016,,CLDM, ,SL,1.8,11.2,ALUMINUM,1,LED,273,0,ROBERT GRANT AVENUE,Bells Corners East
2479, ,2018/09/12 00:00:00+00,2018/09/12 00:00:00+00,9/12/2018,September,2018,,K601, ,SL,1.4,9.1,MADISON,1,LED,40,0,METRIC CIRCLE,Bells Corners East
2480, ,2018/09/13 00:00:00+00,2018/09/13 00:00:00+00,9/13/2018,September,2018,,COBRA HEAD,FLAT GLASS,SL,1.8,9.8,JU-ALUM,1,HPS,250,0,TERRY FOX DRIVE,Old Barrhaven West
2481, ,2018/06/11 00:00:00+00,2018/06/11 00:00:00+00,6/11/2018,June,2018,,COACHSTYLE, ,SL,1.4,9.1,MADISON,1,HPS,70,0,GRONINGEN STREET,Old Barrhaven West
2482, ,2018/06/11 00:00:00+00,2018/06/11 00:00:00+00,6/11/2018,June,2018,,COACHSTYLE, ,SL,1.4,9.1,MADISON,1,HPS,70,0,ANDALUSIAN CRESCENT,Old Barrhaven West
2483, ,2018/06/11 00:00:00+00,2018/06/11 00:00:00+00,6/11/2018,June,2018,,COACHSTYLE, ,SL,1.4,9.1,MADISON,1,HPS,70,0,ROUNCEY ROAD,Carlington
2484,2071562,,2017/08/29 00:00:00+00,8/29/2017,August,2017,,A01, ,SL,2.4,9.1,HAMPTON,1,LED,64,34,CASTLE GLEN CRESCENT,Old Barrhaven West
2485,11417361,,2017/07/07 00:00:00+00,7/7/2017,July,2017,,GCL160G, ,SL,2.4,9.8,ALUMINUM,1,LED,135,85,TERRY FOX DRIVE,Bells Corners East
2486,2063420,,2017/08/29 00:00:00+00,8/29/2017,August,2017,,A01, ,SL,2.4,9.1,HAMPTON,1,LED,64,34,CASTLE GLEN CRESCENT,Bells Corners East
2487,13081043,2009/11/01 00:00:00+00,2017/06/08 00:00:00+00,6/8/2017,June,2017,,A01, ,SL,1.8,9.1,HAMPTON,1,LED,64,46,NORTHGRAVES CRESCENT,Bells Corners East
2488,0,2012/09/01 00:00:00+00,2017/07/11 00:00:00+00,7/11/2017,July,2017,,A02, ,SL,1.8,9.8,ALUMINUM,1,LED,92,57,COPE DRIVE,Bells Corners East
2489,2069013,,2017/07/11 00:00:00+00,7/11/2017,July,2017,,A02, ,SL,1.8,9.1,HAMPTON,1,LED,92,74,ROTHESAY DRIVE,Bells Corners East
2490,11417334,,2017/07/06 00:00:00+00,7/6/2017,July,2017,,GCL160G, ,SL,2.4,9.8,ALUMINUM,1,LED,135,73,TERRY FOX DRIVE,Bells Corners East
2491,13174132,2009/11/01 00:00:00+00,2017/05/26 00:00:00+00,5/26/2017,May,2017,,A01, ,SL,1.8,9.1,HAMPTON,1,LED,64,57,NORTHGRAVES CRESCENT,Bells Corners East
2492,2053597,,2017/04/18 00:00:00+00,4/18/2017,April,2017,,GCL160G, ,SL,2.4,10.7,ALUMINUM,1,LED,135,85,EAGLESON ROAD,Old Barrhaven West
2493,2060519,,2017/04/18 00:00:00+00,4/18/2017,April,2017,,GCL160G, ,SL,2.4,10.7,ALUMINUM,1,LED,135,85,EAGLESON ROAD,Bells Corners East
2494,13081337,2009/11/01 00:00:00+00,2017/06/08 00:00:00+00,6/8/2017,June,2017,,A01, ,SL,1.8,9.1,HAMPTON,1,LED,64,57,NORTHGRAVES CRESCENT,Bells Corners East
2495,131537G,2013/03/01 00:00:00+00,2017/07/12 00:00:00+00,7/12/2017,July,2017,,A02, ,SL,1.8,10.2,NEWPORT,1,LED,92,49,AKERSON ROAD,Old Barrhaven West
2496,0,2012/09/01 00:00:00+00,2017/05/24 00:00:00+00,5/24/2017,May,2017,,A02, ,SL,1.8,9.8,ALUMINUM,1,LED,92,57,COPE DRIVE,Bells Corners East
2497,11417333,,2017/07/06 00:00:00+00,7/6/2017,July,2017,,GCL160G, ,SL,2.4,9.8,ALUMINUM,1,LED,135,73,TERRY FOX DRIVE,Old Barrhaven East
2498,15437386,2013/03/01 00:00:00+00,2017/07/12 00:00:00+00,7/12/2017,July,2017,,A02, ,SL,1.8,10.2,NEWPORT,1,LED,92,66,AKERSON ROAD,Old Barrhaven West
2499,2067750,,2017/04/18 00:00:00+00,4/18/2017,April,2017,,GCL160G, ,SL,2.4,10.7,ALUMINUM,1,LED,135,85,EAGLESON ROAD,Bells Corners East
2500,2071492,,2017/04/18 00:00:00+00,4/18/2017,April,2017,,GCL160G, ,SL,2.4,10.7,ALUMINUM,1,LED,135,85,EAGLESON ROAD,Bells Corners East
2501,2055124,,2017/08/25 00:00:00+00,8/25/2017,August,2017,,A02, ,SL,2.4,10.7,HAMPTON,1,LED,92,49,CASTLEFRANK ROAD,Bells Corners East
2502, ,2016/01/06 00:00:00+00,2016/01/06 00:00:00+00,1/6/2016,January,2016,,CLDM, ,SL,1.8,11.2,ALUMINUM,1,LED,273,0,ROBERT GRANT AVENUE,Bells Corners East
2503,2053556,,2017/05/17 00:00:00+00,5/17/2017,May,2017,,GCM240H, ,SL,1.8,9.8,ALUMINUM,1,LED,138,124,MARCH ROAD,Bells Corners East
2504,2053557,,2017/05/18 00:00:00+00,5/18/2017,May,2017,,GCM240H, ,SL,1.8,9.8,ALUMINUM,1,LED,138,124,MARCH ROAD,Bells Corners East
2505, ,2016/01/06 00:00:00+00,2016/01/06 00:00:00+00,1/6/2016,January,2016,,CXP1, ,PL,0,6.1,HAMPTON,1,LED,51,0,ROBERT GRANT AVENUE,Bells Corners East
2506,2068128,,2017/08/28 00:00:00+00,8/28/2017,August,2017,,A02, ,SL,1.8,9.8,ALUMINUM,1,LED,92,66,WINCHESTER DRIVE,Bells Corners East
2507,2063658,,2017/07/05 00:00:00+00,7/5/2017,July,2017,,LGCJ-2, ,SL,1.8,11.2,ALUMINUM,1,LED,68,73,TERRY FOX DRIVE,Bells Corners East
2508, ,2019/10/01 00:00:00+00,2019/10/01 00:00:00+00,10/1/2019,October,2019,,K601, ,SL,1.4,10.7,MADISON,1,LED,75,0,ROUNCEY ROAD,Bells Corners East
2509, ,2016/01/06 00:00:00+00,2016/01/06 00:00:00+00,1/6/2016,January,2016,,CXP1, ,PL,0,6.1,HAMPTON,1,LED,51,0,ROBERT GRANT AVENUE,Bells Corners East
2510, ,2019/10/01 00:00:00+00,2019/10/01 00:00:00+00,10/1/2019,October,2019,,K601, ,SL,1.4,10.7,MADISON,1,LED,75,0,ABBOTT STREET EAST,Old Barrhaven West
2511, ,2018/09/12 00:00:00+00,2018/09/12 00:00:00+00,9/12/2018,September,2018,,K601, ,SL,1.4,9.1,MADISON,1,LED,40,0,AXEL CRESCENT,Old Barrhaven West
2512,2053535,,2017/05/16 00:00:00+00,5/16/2017,May,2017,,GCL160G, ,SL,2.4,10.7,ALUMINUM,1,LED,135,0,EAGLESON ROAD,Old Barrhaven West
2513, ,2016/01/06 00:00:00+00,2016/01/06 00:00:00+00,1/6/2016,January,2016,,CXP1, ,PL,0,6.1,HAMPTON,1,LED,51,0,ROBERT GRANT AVENUE,Old Barrhaven West
2514, ,2016/01/06 00:00:00+00,2016/01/06 00:00:00+00,1/6/2016,January,2016,,CXP1, ,PL,0,6.1,HAMPTON,1,LED,51,0,ROBERT GRANT AVENUE,Bells Corners East
2515, ,2018/09/12 00:00:00+00,2018/09/12 00:00:00+00,9/12/2018,September,2018,,K601, ,SL,1.4,9.1,MADISON,1,LED,40,0,METRIC CIRCLE,Old Barrhaven West
2516, ,2019/10/01 00:00:00+00,2019/10/01 00:00:00+00,10/1/2019,October,2019,,K601, ,SL,1.4,10.7,MADISON,1,LED,75,0,ROUNCEY ROAD,Bells Corners East
2517,2063654,,2017/08/25 00:00:00+00,8/25/2017,August,2017,,A02, ,SL,2.4,10.7,HAMPTON,1,LED,92,89,CASTLEFRANK ROAD,Bells Corners East
2518,2073325,2015/02/01 00:00:00+00,2017/08/25 00:00:00+00,8/25/2017,August,2017,,A02G, ,SL,2.4,10.7,HAMPTON,1,LED,143,89,CASTLEFRANK ROAD,Bells Corners East
2519,2055135,,2017/08/28 00:00:00+00,8/28/2017,August,2017,,A02, ,SL,2.4,10.7,HAMPTON,1,LED,92,66,ABBEYHILL DRIVE,Bells Corners East
2520, ,2018/06/11 00:00:00+00,2018/06/11 00:00:00+00,6/11/2018,June,2018,,COACHSTYLE, ,SL,1.4,9.1,MADISON,1,HPS,70,0,LOSINO CRESCENT,Bells Corners East
2521, ,,2017/12/12 00:00:00+00,12/12/2017,December,2017,,GCL160G, ,SL,2.4,9.8,HAMPTON,1,LED,135,0,KAKULU ROAD,Bells Corners East
2522, ,2018/06/11 00:00:00+00,2018/06/11 00:00:00+00,6/11/2018,June,2018,,COACHSTYLE, ,SL,1.4,9.1,MADISON,1,HPS,70,0,ROUNCEY ROAD,Old Barrhaven West
2523, ,2018/06/11 00:00:00+00,2018/06/11 00:00:00+00,6/11/2018,June,2018,,COACHSTYLE, ,SL,1.4,9.1,MADISON,1,HPS,70,0,DANZIG TERRANCE,Bells Corners East
2524,11417358,,2017/07/06 00:00:00+00,7/6/2017,July,2017,,GCL160G, ,SL,2.4,9.8,ALUMINUM,1,LED,135,97,TERRY FOX DRIVE,Bells Corners East
2525, ,2018/06/11 00:00:00+00,2018/06/11 00:00:00+00,6/11/2018,June,2018,,COACHSTYLE, ,SL,1.4,9.1,MADISON,1,HPS,70,0,ANDALUSIAN CRESCENT,Bells Corners East
2526,2072386,,2017/08/29 00:00:00+00,8/29/2017,August,2017,,A01, ,SL,2.4,9.1,HAMPTON,1,LED,64,57,CASTLE GLEN CRESCENT,Bells Corners East
2527,13174131,2009/11/01 00:00:00+00,2017/05/26 00:00:00+00,5/26/2017,May,2017,,A01, ,SL,1.8,9.1,HAMPTON,1,LED,64,57,NORTHGRAVES CRESCENT,Bells Corners East
2528,15437384,2013/03/01 00:00:00+00,2017/07/12 00:00:00+00,7/12/2017,July,2017,,A02, ,SL,1.8,9.1,HAMPTON,1,LED,92,82,AKERSON ROAD,Old Barrhaven West
2529,2064590,,2017/07/11 00:00:00+00,7/11/2017,July,2017,,A02, ,SL,1.8,9.8,ALUMINUM,1,LED,92,82,ROTHESAY DRIVE,Carlington
2530,2062211,,2017/04/18 00:00:00+00,4/18/2017,April,2017,,GCL160G, ,SL,2.4,10.7,ALUMINUM,1,LED,135,85,EAGLESON ROAD,Bells Corners East
2531,2069318,,2017/04/18 00:00:00+00,4/18/2017,April,2017,,GCL160G, ,SL,2.4,10.7,ALUMINUM,1,LED,135,85,EAGLESON ROAD,Carlington
2532,0,2016/12/16 00:00:00+00,2017/05/24 00:00:00+00,5/24/2017,May,2017,,A02, ,SL,1.8,9.8,ALUMINUM,1,LED,92,57,COPE DRIVE,Bells Corners East
2533,11417335,,2017/07/06 00:00:00+00,7/6/2017,July,2017,,GCL160G, ,SL,2.4,9.8,ALUMINUM,1,LED,135,73,TERRY FOX DRIVE,Richmond
2534,13174130,2009/11/01 00:00:00+00,2017/06/08 00:00:00+00,6/8/2017,June,2017,,A01, ,SL,1.8,9.1,HAMPTON,1,LED,64,57,HENBURY WAY,Bells Corners East
2535,15437380,2013/03/01 00:00:00+00,2017/07/12 00:00:00+00,7/12/2017,July,2017,,A02, ,SL,1.8,9.1,HAMPTON,1,LED,92,57,AKERSON ROAD,Bells Corners East
2536,13081345,2009/11/01 00:00:00+00,2017/05/26 00:00:00+00,5/26/2017,May,2017,,A01, ,SL,1.8,9.1,HAMPTON,1,LED,64,57,NORTHGRAVES CRESCENT,Old Barrhaven West
2537,2054744,,2017/04/17 00:00:00+00,4/17/2017,April,2017,,GCL160G, ,SL,2.4,10.7,ALUMINUM,1,LED,135,85,EAGLESON ROAD,Old Barrhaven West
2538,2064655,,2017/04/17 00:00:00+00,4/17/2017,April,2017,,GCL160G, ,SL,2.4,10.7,ALUMINUM,1,LED,135,85,EAGLESON ROAD,Old Barrhaven West
2539,13174156,2009/11/01 00:00:00+00,2017/05/26 00:00:00+00,5/26/2017,May,2017,,A01, ,SL,1.8,9.1,HAMPTON,1,LED,64,57,NORTHGRAVES CRESCENT,Old Barrhaven West
2540,0,2012/10/01 00:00:00+00,2017/05/24 00:00:00+00,5/24/2017,May,2017,,A02, ,SL,1.8,9.8,ALUMINUM,1,LED,92,82,TERRY FOX DRIVE,Old Barrhaven West
2541,15437379,2013/03/01 00:00:00+00,2017/07/12 00:00:00+00,7/12/2017,July,2017,,A02, ,SL,1.8,10.7,ALUMINUM,1,LED,92,57,AKERSON ROAD,Bells Corners East
2542,2053547,,2017/05/18 00:00:00+00,5/18/2017,May,2017,,GCM240H, ,SL,1.8,9.8,ALUMINUM,1,LED,138,124,MARCH ROAD,Bells Corners East
2543,2071780,,2017/05/17 00:00:00+00,5/17/2017,May,2017,,GCM240H, ,SL,1.8,9.8,ALUMINUM,1,LED,138,124,MARCH ROAD,Bells Corners East
2544, ,2019/10/01 00:00:00+00,2019/10/01 00:00:00+00,10/1/2019,October,2019,,K601, ,SL,1.4,9.1,MADISON,1,LED,40,0,CLINTONIA STREET,Bells Corners East
2545, ,2019/10/01 00:00:00+00,2019/10/01 00:00:00+00,10/1/2019,October,2019,,K601, ,SL,1.4,9.1,MADISON,1,LED,40,0,ROUNDLEAF WAY,Bells Corners East
2546, ,2016/01/06 00:00:00+00,2016/01/06 00:00:00+00,1/6/2016,January,2016,,CLDM, ,SL,1.8,11.2,ALUMINUM,1,LED,273,0,ROBERT GRANT AVENUE,Bells Corners East
2547, ,2018/09/12 00:00:00+00,2018/09/12 00:00:00+00,9/12/2018,September,2018,,K601, ,SL,1.4,9.1,MADISON,1,LED,40,0,BOLT TERRACE,Bells Corners East
2548,2053544,,2017/05/17 00:00:00+00,5/17/2017,May,2017,,GCL180G, ,SL,2.4,9.8,ALUMINUM,1,LED,186,167,EAGLESON ROAD,Bells Corners East
2549, ,2018/09/13 00:00:00+00,2018/09/13 00:00:00+00,9/13/2018,September,2018,,GCM240H, ,SL,1.8,9.8,ALUMINUM,1,LED,138,0,CASTLEFRANK ROAD,Bells Corners East
2550, ,2018/09/12 00:00:00+00,2018/09/12 00:00:00+00,9/12/2018,September,2018,,K601, ,SL,1.4,9.1,MADISON,1,LED,40,0,AXEL CRESCENT,Bells Corners East
2551, ,2018/06/11 00:00:00+00,2018/06/11 00:00:00+00,6/11/2018,June,2018,,COACHSTYLE, ,SL,1.4,9.1,MADISON,1,HPS,70,0,TAPADERO AVENUE,Bells Corners East
2552,2055049,,2017/08/25 00:00:00+00,8/25/2017,August,2017,,A02, ,SL,2.4,10.7,HAMPTON,1,LED,92,74,CASTLEFRANK ROAD,Bells Corners East
2553,2062598,,2017/08/28 00:00:00+00,8/28/2017,August,2017,,A02, ,SL,2.4,10.7,HAMPTON,1,LED,92,82,ABBEYHILL DRIVE,Old Barrhaven East
2554,11417359,,2017/07/06 00:00:00+00,7/6/2017,July,2017,,GCL160G, ,SL,2.4,9.8,ALUMINUM,1,LED,135,97,TERRY FOX DRIVE,Old Barrhaven West
2555, ,2018/06/11 00:00:00+00,2018/06/11 00:00:00+00,6/11/2018,June,2018,,COACHSTYLE, ,SL,1.4,9.1,MADISON,1,HPS,70,0,ROUNCEY ROAD,Old Barrhaven West
2556,2072136,,2017/08/25 00:00:00+00,8/25/2017,August,2017,,A02, ,SL,2.4,10.7,HAMPTON,1,LED,92,57,CASTLEFRANK ROAD,Bells Corners East
2557, ,2018/06/11 00:00:00+00,2018/06/11 00:00:00+00,6/11/2018,June,2018,,COACHSTYLE, ,SL,1.4,9.1,MADISON,1,HPS,70,0,DANZIG TERRANCE,Bells Corners East
2558, ,2018/06/11 00:00:00+00,2018/06/11 00:00:00+00,6/11/2018,June,2018,,COACHSTYLE, ,SL,1.4,9.1,MADISON,1,HPS,70,0,ANDALUSIAN CRESCENT,Bells Corners East
2559,2054495,,2017/07/11 00:00:00+00,7/11/2017,July,2017,,A02, ,SL,1.8,9.8,ALUMINUM,1,LED,92,102,ROTHESAY DRIVE,Carlington
2560,13174126,2009/11/01 00:00:00+00,2017/06/08 00:00:00+00,6/8/2017,June,2017,,A01, ,SL,1.8,9.1,HAMPTON,1,LED,64,46,HENBURY WAY,Old Barrhaven West
2561,13081347,2009/11/01 00:00:00+00,2017/05/26 00:00:00+00,5/26/2017,May,2017,,A01, ,SL,1.8,9.1,HAMPTON,1,LED,64,57,NORTHGRAVES CRESCENT,Bells Corners East
2562,13187320,2009/11/01 00:00:00+00,2017/06/05 00:00:00+00,6/5/2017,June,2017,,A02G, ,SL,1.8,10.7,NEWPORT,1,LED,143,127,COPE DRIVE,Bells Corners East
2563,13174118,2009/11/01 00:00:00+00,2017/06/08 00:00:00+00,6/8/2017,June,2017,,A01, ,SL,1.8,9.1,HAMPTON,1,LED,64,57,HENBURY WAY,Bells Corners East
2564,15437377,2013/03/01 00:00:00+00,2017/07/12 00:00:00+00,7/12/2017,July,2017,,A02G, ,SL,1.8,10.7,ALUMINUM,1,LED,143,127,AKERSON ROAD,Bells Corners East
2565,15437557,2013/03/01 00:00:00+00,2017/07/13 00:00:00+00,7/13/2017,July,2017,,A02, ,SL,1.8,9.1,HAMPTON,1,LED,92,82,BARRICK HILL ROAD,Old Barrhaven West
2566,13174159,2009/11/01 00:00:00+00,2017/06/08 00:00:00+00,6/8/2017,June,2017,,A01, ,SL,1.8,9.1,HAMPTON,1,LED,64,57,ALSON MILLS WAY,Old Barrhaven West
2567, ,2019/10/01 00:00:00+00,2019/10/01 00:00:00+00,10/1/2019,October,2019,,K601, ,SL,1.4,10.7,MADISON,1,LED,75,0,ROUNCEY ROAD,Bells Corners East
2568,2055051,,2017/07/05 00:00:00+00,7/5/2017,July,2017,,LGCJ-2, ,SL,1.8,11.2,ALUMINUM,1,LED,68,85,TERRY FOX DRIVE,Bells Corners East
2569, ,2016/01/06 00:00:00+00,2016/01/06 00:00:00+00,1/6/2016,January,2016,,CXP1, ,PL,0,6.1,HAMPTON,1,LED,51,0,ROBERT GRANT AVENUE,Bells Corners East
2570,2054458,,2017/08/29 00:00:00+00,8/29/2017,August,2017,,A01, ,SL,2.4,9.1,DAVIT-CONCRETE,1,LED,64,57,RICKEY PLACE,Bells Corners East
2571,2062589,,2017/08/25 00:00:00+00,8/25/2017,August,2017,,A02, ,SL,2.4,10.7,HAMPTON,1,LED,92,49,CASTLEFRANK ROAD,Bells Corners East
2572,2053553,,2017/05/16 00:00:00+00,5/16/2017,May,2017,,LGC2-96, ,SL,1.8,11.2,JU-ALUM,1,LED,317,285,MARCH ROAD,Bells Corners East
2573,2062777,,2017/05/17 00:00:00+00,5/17/2017,May,2017,,GCM240H, ,SL,1.8,9.8,ALUMINUM,1,LED,138,124,MARCH ROAD,Bells Corners East
2574,2066215,,2017/05/17 00:00:00+00,5/17/2017,May,2017,,GCM240H, ,SL,1.8,9.8,ALUMINUM,1,LED,138,124,MARCH ROAD,Richmond
2575,2053554,,2017/05/16 00:00:00+00,5/16/2017,May,2017,,LGC2-96, ,SL,1.8,9.8,ALUMINUM,1,LED,317,285,MARCH ROAD,Old Barrhaven West
2576, ,2018/09/12 00:00:00+00,2018/09/12 00:00:00+00,9/12/2018,September,2018,,K601, ,SL,1.4,9.1,MADISON,1,LED,40,0,METRIC CIRCLE,Bells Corners East
2577, ,2018/06/11 00:00:00+00,2018/06/11 00:00:00+00,6/11/2018,June,2018,,COACHSTYLE, ,SL,1.4,9.1,MADISON,1,HPS,70,0,DRESSAGE AVENEUE,Bells Corners East
2578, ,2016/01/06 00:00:00+00,2016/01/06 00:00:00+00,1/6/2016,January,2016,,CLDM, ,SL,1.8,11.2,ALUMINUM,1,LED,273,0,ROBERT GRANT AVENUE,Bells Corners East
2579, ,2018/06/11 00:00:00+00,2018/06/11 00:00:00+00,6/11/2018,June,2018,,COACHSTYLE, ,SL,1.4,9.1,MADISON,1,HPS,70,0,OXER PLACE,Bells Corners East
2580, ,2018/06/11 00:00:00+00,2018/06/11 00:00:00+00,6/11/2018,June,2018,,COACHSTYLE, ,SL,1.4,9.1,MADISON,1,HPS,70,0,SCEPTRE WAY,Bells Corners East
2581,11417373,,2017/07/05 00:00:00+00,7/5/2017,July,2017,,LGCJ-2, ,SL,1.8,9.8,ALUMINUM,1,LED,68,37,TERRY FOX DRIVE,Bells Corners East
2582, ,2018/09/12 00:00:00+00,2018/09/12 00:00:00+00,9/12/2018,September,2018,,K601, ,SL,1.4,9.1,MADISON,1,LED,40,0,METRIC CIRCLE,Bells Corners East
2583,2063992,,2017/08/29 00:00:00+00,8/29/2017,August,2017,,A02, ,SL,2.4,9.8,ALUMINUM,1,LED,92,89,MORTON DRIVE,Bells Corners East
2584,2062593,,2017/08/25 00:00:00+00,8/25/2017,August,2017,,A02, ,SL,2.4,10.7,HAMPTON,1,LED,92,66,CASTLEFRANK ROAD,Bells Corners East
2585, ,2016/01/06 00:00:00+00,2016/01/06 00:00:00+00,1/6/2016,January,2016,,CXP1, ,PL,0,6.1,HAMPTON,1,LED,51,0,ROBERT GRANT AVENUE,Bells Corners West
2586,2067135,,2017/07/17 00:00:00+00,7/17/2017,July,2017,,A01, ,SL,3,9.8,DAVIT-CONCRETE,1,LED,64,57,WINDGATE CRESCENT,Carlington
2587,2066522,,2017/07/10 00:00:00+00,7/10/2017,July,2017,,A02, ,SL,3,9.8,DAVIT-CONCRETE,1,LED,92,82,GRASSY PLAINS DRIVE,Bells Corners West
2588,11419246,2006/06/01 00:00:00+00,2017/06/30 00:00:00+00,6/30/2017,June,2017,,A01, ,SL,1.8,9.1,HAMPTON,1,LED,64,34,CEDAR VALLEY  DRIVE,Bells Corners West
2589,11600028,2006/06/01 00:00:00+00,2017/06/30 00:00:00+00,6/30/2017,June,2017,,A01, ,SL,1.8,9.1,HAMPTON,1,LED,64,34,CEDAR VALLEY  DRIVE,Bells Corners East
2590,15441061,2013/03/01 00:00:00+00,2017/07/10 00:00:00+00,7/10/2017,July,2017,,A02, ,SL,1.8,10.7,NEWPORT,1,LED,92,82,MEADOWBREEZE DRIVE,Bells Corners East
2591,5153742,,2017/08/30 00:00:00+00,8/30/2017,August,2017,,A01, ,SL,2.4,9.8,HAMPTON,1,LED,64,34,OSPREY CRESCENT,Bells Corners East
2592,2054008,,2017/07/01 00:00:00+00,7/1/2017,July,2017,,LGCJ2-2, ,SL,0.5,6.1,MADISON,1,LED,68,0,STONEHAVEN DRIVE,Bells Corners East
2593,5153950,,2017/08/30 00:00:00+00,8/30/2017,August,2017,,A01, ,SL,2.4,9.8,HAMPTON,1,LED,64,34,OSPREY CRESCENT,Bells Corners East
2594,2054009,,2017/08/17 00:00:00+00,8/17/2017,August,2017,,A02, ,SL,3,9.8,DAVIT-CONCRETE,1,LED,92,66,PINE HILL DRIVE,Bells Corners West
2595,2054421,2006/06/01 00:00:00+00,2017/06/28 00:00:00+00,6/28/2017,June,2017,,A01, ,SL,1.8,9.1,HAMPTON,1,LED,64,34,CEDAR VALLEY  DRIVE,Bells Corners West
2596,2063068,,2017/08/17 00:00:00+00,8/17/2017,August,2017,,A02, ,SL,3,9.8,DAVIT-CONCRETE,1,LED,92,82,PINE HILL DRIVE,Bells Corners East
2597,2063061,,2017/08/21 00:00:00+00,8/21/2017,August,2017,,A01, ,SL,3,9.1,DAVIT-CONCRETE,1,LED,64,57,PEREGRINE CRESCENT,Bells Corners West
2598,2071470,2006/06/01 00:00:00+00,2017/07/18 00:00:00+00,7/18/2017,July,2017,,A01, ,SL,3,9.1,DAVIT-CONCRETE,1,LED,64,57,STONEMEADOW DRIVE,Bells Corners West
2599,2054422,2006/06/01 00:00:00+00,2017/06/26 00:00:00+00,6/26/2017,June,2017,,A01, ,SL,1.8,9.1,HAMPTON,1,LED,64,34,SADDLESMITH CIRCLE,Bells Corners West
2600,5153753,,2017/08/30 00:00:00+00,8/30/2017,August,2017,,A01, ,SL,2.4,9.8,HAMPTON,1,LED,64,34,OSPREY CRESCENT,Bells Corners East
2601,2063054,,2017/08/17 00:00:00+00,8/17/2017,August,2017,,A02, ,SL,3,9.8,DAVIT-CONCRETE,1,LED,92,82,PINE HILL DRIVE,Bells Corners East
